id,name,code,parent_id/id,cpms,yqyt,pmjl,gllb
medical_device_category_6840_10-10005,"β-人绒毛膜促性腺激素检测试剂",6840-10-10005,__import__.medical_device_category_6840_10,,"用于检测人体样本中的β-人绒毛膜促性腺激素含量。临床上用于早期妊娠诊断及妊娠监测、评估孕中期唐氏综合征的风险。不用于肿瘤的辅助诊断。",,"Ⅱ"
medical_device_category_6840_10-10006,"游离β-人绒毛膜促性腺激素检测试剂",6840-10-10006,__import__.medical_device_category_6840_10,,"用于检测人体样本中游离β-人绒毛膜促性腺激素含量。临床上用于异位妊娠、早孕等辅助诊断、评估孕早期和中期唐氏综合征的风险。",,"Ⅱ"
medical_device_category_6840_10-10007,"总甲状腺素（TT4）检测试剂",6840-10-10007,__import__.medical_device_category_6840_10,,"用于检测人体样本中的总甲状腺素（TT4）含量。临床上用于甲状腺疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_10-10008,"游离甲状腺素（FT4）检测试剂",6840-10-10008,__import__.medical_device_category_6840_10,,"用于检测人体样本中的游离甲状腺素（游离四碘甲状腺原氨酸，FT4）含量。临床上用于甲状腺疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_10-10009,"总三碘甲状腺原氨酸（TT3）检测试剂",6840-10-10009,__import__.medical_device_category_6840_10,,"用于检测人体样本中的总三碘甲状腺原氨酸（TT3）含量。临床上用于甲状腺疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_10-10010,"游离三碘甲状腺原氨酸（FT3）检测试剂",6840-10-10010,__import__.medical_device_category_6840_10,,"用于检测人体样本中的游离三碘甲状腺原氨酸（FT3）含量。临床上用于甲状腺疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_10-10011,"反三碘甲状腺原氨酸（rT3）检测试剂",6840-10-10011,__import__.medical_device_category_6840_10,,"用于检测人体样本中的反三碘甲状腺原氨酸（rT3）含量。临床上用于甲状腺功能的辅助诊断。",,"Ⅱ"
medical_device_category_6840_10-10012,"促甲状腺素检测试剂",6840-10-10012,__import__.medical_device_category_6840_10,,"用于检测人体样本中的促甲状腺激素含量。临床上用于辅助评价下丘脑-垂体-甲状腺功能。",,"Ⅱ"
medical_device_category_6840_10-10013,"新生儿促甲状腺素检测试剂",6840-10-10013,__import__.medical_device_category_6840_10,,"用于检测新生儿人体样本中促甲状腺素含量。临床上用于辅助筛查新生儿甲状腺机能衰退。",,"Ⅱ"
medical_device_category_6840_10-10014,"甲状腺素结合力检测试剂",6840-10-10014,__import__.medical_device_category_6840_10,,"用于检测人体样本中的甲状腺素结合力（T-Uptake）。临床上用于评价甲状腺功能。",,"Ⅱ"
medical_device_category_6840_10-10015,"甲状旁腺激素检测试剂",6840-10-10015,__import__.medical_device_category_6840_10,,"用于检测人体样本中的甲状旁腺激素含量。临床上用于评价甲状旁腺功能，以及高钙血症或低钙血症的辅助诊断。",,"Ⅱ"
medical_device_category_6840_10-10016,"睾酮检测试剂",6840-10-10016,__import__.medical_device_category_6840_10,,"用于检测人体样本中的睾酮含量。临床上用于睾酮水平异常相关疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_10-10017,"游离睾酮检测试剂",6840-10-10017,__import__.medical_device_category_6840_10,,"用于检测人体样本中的游离睾酮含量。临床上用于游离睾酮水平异常相关疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_10-10018,"雌二醇检测试剂",6840-10-10018,__import__.medical_device_category_6840_10,,"用于检测人体样本中的雌二醇含量。临床上用于生殖内分泌疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_10-10019,"雌三醇检测试剂",6840-10-10019,__import__.medical_device_category_6840_10,,"用于检测人体样本中的雌三醇含量。临床上用作异常妊娠的辅助评价指标和唐氏综合征的筛查。",,"Ⅱ"
medical_device_category_6840_10-10020,"游离雌三醇检测试剂",6840-10-10020,__import__.medical_device_category_6840_10,,"用于检测人体样本中的游离雌三醇含量。临床上用作异常妊娠的辅助评价指标和唐氏综合征的筛查。",,"Ⅱ"
medical_device_category_6840_10-10021,"孕酮检测试剂",6840-10-10021,__import__.medical_device_category_6840_10,,"用于检测人体样本中的孕酮含量。临床上用于先兆流产、黄体功能不全等孕酮水平异常相关疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_10-10022,"胰岛素检测试剂",6840-10-10022,__import__.medical_device_category_6840_10,,"用于检测人体样本中的胰岛素含量。临床上用于评价胰岛功能。",,"Ⅱ"
medical_device_category_6840_10-10023,"C肽检测试剂",6840-10-10023,__import__.medical_device_category_6840_10,,"用于检测人体样本中的C肽含量。临床上用于评价胰岛功能。",,"Ⅱ"
medical_device_category_6840_10-10024,"促肾上腺皮质激素（ACTH）检测试剂",6840-10-10024,__import__.medical_device_category_6840_10,,"用于检测人体样本中的促肾上腺皮质激素（ACTH）含量。临床上用于评价垂体—肾上腺功能，及ACTH水平异常导致的其他相关疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_10-10025,"皮质醇检测试剂",6840-10-10025,__import__.medical_device_category_6840_10,,"用于检测人体样本中的皮质醇含量。临床上用于肾上腺皮质疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_10-10026,"17α-羟孕酮检测试剂",6840-10-10026,__import__.medical_device_category_6840_10,,"用于检测人体样本中17α-羟孕酮含量。临床上用于肾上腺皮质疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_10-10027,"17-羟类固醇检测试剂",6840-10-10027,__import__.medical_device_category_6840_10,,"用于检测人体样本中的17-羟类固醇含量。临床上用于肾上腺皮质疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_10-10028,"17-酮类固醇检测试剂",6840-10-10028,__import__.medical_device_category_6840_10,,"用于检测人体样本中的17-酮类固醇含量。临床上用于肾上腺皮质疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_10-10029,"香草扁桃酸检测试剂",6840-10-10029,__import__.medical_device_category_6840_10,,"用于检测人体样本中的香草扁桃酸含量。临床上用于辅助评价肾上腺皮质功能。",,"Ⅱ"
medical_device_category_6840_10-10030,"醛固酮检测试剂",6840-10-10030,__import__.medical_device_category_6840_10,,"用于检测人体样本中的醛固酮含量。临床上用于辅助评价肾上腺皮质功能和内分泌型高血压的辅助诊断。",,"Ⅱ"
medical_device_category_6840_10-10031,"生长激素检测试剂",6840-10-10031,__import__.medical_device_category_6840_10,,"用于检测人体样本中的生长激素含量。临床上用于辅助评价垂体功能和非垂体疾病所致的生长激素水平异常。不用于恶性肿瘤患者的动态监测。",,"Ⅱ"
medical_device_category_6840_10-10032,"雄烯二酮检测试剂",6840-10-10032,__import__.medical_device_category_6840_10,,"用于检测人体样本中的雄烯二酮含量。临床上用于多囊卵巢综合症、肾上腺皮质增生等疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_10-10033,"硫酸去氢表雄酮检测试剂",6840-10-10033,__import__.medical_device_category_6840_10,,"用于检测人体样本中硫酸去氢表雄酮（硫酸脱氢表雄酮）含量。临床上用于评价肾上腺分泌雄激素的水平。",,"Ⅱ"
medical_device_category_6840_10-10034,"促红细胞生成素检测试剂",6840-10-10034,__import__.medical_device_category_6840_10,,"用于检测人体样本中的促红细胞生成素含量。临床上用于肾性贫血及红细胞增多症等的辅助诊断。",,"Ⅱ"
medical_device_category_6840_10-10035,"甲状腺球蛋白（TG）检测试剂",6840-10-10035,__import__.medical_device_category_6840_10,,"用于检测人体样本中的甲状腺球蛋白（TG）含量。临床上用于甲状腺疾病的辅助诊断及治疗监测。",,"Ⅱ"
medical_device_category_6840_10-10036,"性激素结合球蛋白（SHBG）检测试剂",6840-10-10036,__import__.medical_device_category_6840_10,,"用于检测人体样本中的性激素结合球蛋白（SHBG）含量。临床上用于多种雄激素异常疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_10-10037,"甲状腺结合球蛋白检测试剂",6840-10-10037,__import__.medical_device_category_6840_10,,"用于检测人体样本中的甲状腺结合球蛋白含量。临床上用于甲状腺疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_10-10038,"高香草酸检测试剂",6840-10-10038,__import__.medical_device_category_6840_10,,"用于检测人体样本中的高香草酸含量。临床上用于儿茶酚胺分泌异常疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_10-10039,"抗缪勒管激素（AMH）检测试剂",6840-10-10039,__import__.medical_device_category_6840_10,,"用于检测人体样本中的抗缪勒管激素（AMH）含量。临床上用于监测卵巢储备力和多囊卵巢综合征的辅助诊断。",,"Ⅱ"
medical_device_category_6840_10-10040,"胰高血糖素检测试剂",6840-10-10040,__import__.medical_device_category_6840_10,,"用于检测人体样本中的胰高血糖素含量。临床上用于糖尿病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_10-10041,"抑制素A检测试剂",6840-10-10041,__import__.medical_device_category_6840_10,,"用于检测人体样本中的抑制素A（Inhibin A）含量。临床上用于妊娠相关疾病的辅助诊断及评估孕期唐氏综合征的风险。",,"Ⅱ"
medical_device_category_6840_10-10042,"抑制素B检测试剂",6840-10-10042,__import__.medical_device_category_6840_10,,"用于检测人体样本中的抑制素B（Inhibin B）含量。临床上用于评价睾丸生精功能和女性卵巢储备功能。",,"Ⅱ"
medical_device_category_6840_10-10043,"瘦素检测试剂",6840-10-10043,__import__.medical_device_category_6840_10,,"用于检测人体样本中的瘦素含量。临床上用于肥胖症和Ⅱ型糖尿病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_10-10044,"儿茶酚胺及其代谢产物检测试剂",6840-10-10044,__import__.medical_device_category_6840_10,,"用于检测人体样本中的儿茶酚胺及其代谢产物（甲氧基肾上腺素、甲氧基去甲肾上腺素、3-甲氧基酪胺、肾上腺素、去甲肾上腺素、多巴胺）的含量。临床上用于高血压等心血管系统疾病的辅助评估。不用于肿瘤的辅助诊断。",,"Ⅱ"
medical_device_category_6840_11-11001,"肌酸激酶检测试剂",6840-11-11001,__import__.medical_device_category_6840_11,,"用于检测人体样本中的肌酸激酶活性或含量。临床上用于心肌梗死、病毒性心肌炎的辅助诊断。",,"Ⅱ"
medical_device_category_6840_11-11002,"肌酸激酶同工酶检测试剂",6840-11-11002,__import__.medical_device_category_6840_11,,"用于检测人体样本中的肌酸激酶同工酶活性或含量。临床上用于心肌梗死、肌病等疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_11-11003,"肾素检测试剂",6840-11-11003,__import__.medical_device_category_6840_11,,"用于检测人体样本中的肾素活性。临床上用于肾性高血压、内分泌型高血压的辅助诊断。",,"Ⅱ"
medical_device_category_6840_11-11004,"丙氨酸氨基转移酶检测试剂",6840-11-11004,__import__.medical_device_category_6840_11,,"用于检测人体样本中的丙氨酸氨基转移酶（谷丙转氨酶，ALT）活性。临床上用于肝功能和中枢神经系统疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_11-11005,"天门冬氨酸氨基转移酶检测试剂",6840-11-11005,__import__.medical_device_category_6840_11,,"用于检测人体样本中的天冬氨酸氨基转移酶（谷草转氨酶，AST）活性。临床上用于病毒性肝炎、阻塞性黄疸、心肌梗死的辅助诊断。",,"Ⅱ"
medical_device_category_6840_11-11006,"天门冬氨酸氨基转移酶线粒体同工酶检测试剂",6840-11-11006,__import__.medical_device_category_6840_11,,"用于检测人体样本中的天门冬氨酸氨基转移酶线粒体同工酶活性。临床上用于毒性肝炎、阻塞性黄疸、心肌梗死的辅助诊断。",,"Ⅱ"
medical_device_category_6840_11-11007,"碱性磷酸酶检测试剂",6840-11-11007,__import__.medical_device_category_6840_11,,"用于检测人体样本中的碱性磷酸酶活性。临床上用于肝胆疾病、肾病和骨骼疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_11-11008,"碱性磷酸酶同工酶检测试剂",6840-11-11008,__import__.medical_device_category_6840_11,,"用于检测人体样本中的碱性磷酸酶同工酶。临床上用于骨骼、肝胆系统疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_11-11009,"骨型碱性磷酸酶检测试剂",6840-11-11009,__import__.medical_device_category_6840_11,,"用于检测人体样本中的骨型碱性磷酸酶含量。临床上用于佝偻病、骨质疏松等骨代谢疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_11-11010,"乳酸脱氢酶检测试剂",6840-11-11010,__import__.medical_device_category_6840_11,,"用于检测人体样本中的乳酸脱氢酶活性。临床上用于心肌梗死、肝病等疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_11-11011,"乳酸脱氢酶同工酶检测试剂",6840-11-11011,__import__.medical_device_category_6840_11,,"用于检测人体样本中的乳酸脱氢酶同工酶活性。临床上用于心肌梗死、肝病等疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_11-11012,"γ-谷氨酰基转移酶检测试剂",6840-11-11012,__import__.medical_device_category_6840_11,,"用于检测人体样本中的γ-谷氨酰基转移酶活性。临床上用于肝胆系统疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_11-11013,"α-淀粉酶检测试剂",6840-11-11013,__import__.medical_device_category_6840_11,,"用于检测人体样本中的α-淀粉酶活性。临床上用于胰腺疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_11-11014,"淀粉酶同工酶检测试剂",6840-11-11014,__import__.medical_device_category_6840_11,,"用于检测人体样本中的淀粉酶同工酶活性。临床上用于胰腺疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_11-11015,"胰淀粉酶检测试剂",6840-11-11015,__import__.medical_device_category_6840_11,,"用于检测人体样本中的胰淀粉酶活性。临床上用于急性胰腺炎等疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_11-11016,"胆碱脂酶检测试剂",6840-11-11016,__import__.medical_device_category_6840_11,,"用于检测人体样本中的胆碱脂酶活性。临床上用于肝脏损伤及有机磷中毒的辅助诊断。",,"Ⅱ"
medical_device_category_6840_11-11017,"丁酰胆碱脂酶检测试剂",6840-11-11017,__import__.medical_device_category_6840_11,,"用于检测人体样本中的丁酰胆碱脂酶活性。临床上用于有机磷中毒的辅助诊断。",,"Ⅱ"
